timestamp,event_type,x,y,key,event
1741801315.4543989,mouse,278,523,,
1741801315.5549262,mouse,278,523,,
1741801315.6550605,mouse,278,523,,
1741801315.7556672,mouse,278,523,,
1741801315.8560908,mouse,278,523,,
1741801315.8859186,keyboard,,,b,down
1741801315.9554152,keyboard,,,b,up
1741801315.9565089,mouse,278,523,,
1741801315.9929187,keyboard,,,e,down
1741801316.056868,mouse,278,523,,
1741801316.075962,keyboard,,,e,up
1741801316.1570265,mouse,278,523,,
1741801316.243428,keyboard,,,c,down
1741801316.257513,mouse,278,523,,
1741801316.3216105,keyboard,,,c,up
1741801316.3580194,mouse,278,523,,
1741801316.458636,mouse,278,523,,
1741801316.5589962,mouse,278,523,,
1741801316.65924,mouse,278,523,,
1741801316.696078,keyboard,,,a,down
1741801316.7595766,mouse,278,523,,
1741801316.7733278,keyboard,,,a,up
1741801316.8367214,keyboard,,,o,down
1741801316.8599474,mouse,278,523,,
1741801316.9180152,keyboard,,,o,up
1741801316.960317,mouse,278,523,,
1741801317.0305827,keyboard,,,u,down
1741801317.0607843,mouse,278,523,,
1741801317.1017215,keyboard,,,u,up
1741801317.1275246,keyboard,,,s,down
1741801317.1609013,mouse,278,523,,
1741801317.229743,keyboard,,,s,up
1741801317.2610676,mouse,278,523,,
1741801317.361443,mouse,278,523,,
1741801317.4099138,keyboard,,,e,down
1741801317.4617548,mouse,278,523,,
1741801317.4904563,keyboard,,,e,up
1741801317.5622368,mouse,278,523,,
1741801317.6183486,keyboard,,,space,down
1741801317.6624959,mouse,278,523,,
1741801317.7038076,keyboard,,,space,up
1741801317.7521865,keyboard,,,t,down
1741801317.7628398,mouse,278,523,,
1741801317.861673,keyboard,,,t,up
1741801317.8631654,mouse,278,523,,
1741801317.9288816,keyboard,,,h,down
1741801317.9634979,mouse,278,523,,
1741801318.0042253,keyboard,,,h,up
1741801318.0638273,mouse,278,523,,
1741801318.080819,keyboard,,,e,down
1741801318.1641092,mouse,278,523,,
1741801318.1758833,keyboard,,,e,up
1741801318.2644136,mouse,278,523,,
1741801318.2741678,keyboard,,,space,down
1741801318.3422368,keyboard,,,space,up
1741801318.36447,mouse,278,523,,
1741801318.3896918,keyboard,,,w,down
1741801318.457218,keyboard,,,w,up
1741801318.464723,mouse,278,523,,
1741801318.5648887,mouse,278,523,,
1741801318.56608,keyboard,,,a,down
1741801318.6437156,keyboard,,,a,up
1741801318.665298,mouse,278,523,,
1741801318.7656393,mouse,278,523,,
1741801318.7879155,keyboard,,,y,down
1741801318.8608294,keyboard,,,y,up
1741801318.8661613,mouse,278,523,,
1741801318.944566,keyboard,,,space,down
1741801318.966786,mouse,278,523,,
1741801319.0286453,keyboard,,,space,up
1741801319.061929,keyboard,,,w,down
1741801319.0671794,mouse,278,523,,
1741801319.138813,keyboard,,,w,up
1741801319.167496,mouse,278,523,,
1741801319.2492986,keyboard,,,e,down
1741801319.2680707,mouse,278,523,,
1741801319.3206825,keyboard,,,e,up
1741801319.3683956,mouse,278,523,,
1741801319.4027953,keyboard,,,space,down
1741801319.4688423,mouse,278,523,,
1741801319.4816444,keyboard,,,space,up
1741801319.5081956,keyboard,,,d,down
1741801319.5689614,mouse,278,523,,
1741801319.581246,keyboard,,,d,up
1741801319.6695669,mouse,278,523,,
1741801319.680249,keyboard,,,o,down
1741801319.7680204,keyboard,,,o,up
1741801319.7696645,mouse,278,523,,
1741801319.8698468,mouse,278,523,,
1741801319.8732648,keyboard,,,space,down
1741801319.951678,keyboard,,,space,up
1741801319.970017,mouse,278,523,,
1741801320.0703404,mouse,278,523,,
1741801320.1330369,keyboard,,,d,down
1741801320.1707182,mouse,278,523,,
1741801320.228299,keyboard,,,d,up
1741801320.2710419,mouse,278,523,,
1741801320.3229156,keyboard,,,e,down
1741801320.3713927,mouse,278,523,,
1741801320.3904872,keyboard,,,e,up
1741801320.4492998,keyboard,,,p,down
1741801320.4717305,mouse,278,523,,
1741801320.5509453,keyboard,,,p,up
1741801320.5721738,mouse,278,523,,
1741801320.606385,keyboard,,,e,down
1741801320.6715038,keyboard,,,e,up
1741801320.6727066,mouse,278,523,,
1741801320.773022,mouse,278,523,,
1741801320.821322,keyboard,,,n,down
1741801320.8734336,mouse,278,523,,
1741801320.9077082,keyboard,,,n,up
1741801320.9275386,keyboard,,,d,down
1741801320.9736886,mouse,278,523,,
1741801321.0139973,keyboard,,,d,up
1741801321.073808,mouse,278,523,,
1741801321.1354795,keyboard,,,s,down
1741801321.174193,mouse,278,523,,
1741801321.2100172,keyboard,,,s,up
1741801321.2744703,mouse,278,523,,
1741801321.3750176,mouse,278,523,,
1741801321.4011464,keyboard,,,o,down
1741801321.4752207,mouse,278,523,,
1741801321.5037582,keyboard,,,o,up
1741801321.5753512,mouse,278,523,,
1741801321.6757114,mouse,278,523,,
1741801321.7008648,keyboard,,,n,down
1741801321.7645376,keyboard,,,n,up
1741801321.7759676,mouse,278,523,,
1741801321.8523922,keyboard,,,space,down
1741801321.8763163,mouse,278,523,,
1741801321.941891,keyboard,,,space,up
1741801321.9767032,mouse,278,523,,
1741801322.0248804,keyboard,,,t,down
1741801322.077292,mouse,278,523,,
1741801322.1174579,keyboard,,,t,up
1741801322.1521385,keyboard,,,h,down
1741801322.177668,mouse,278,523,,
1741801322.2389934,keyboard,,,h,up
1741801322.2659721,keyboard,,,e,down
1741801322.2781274,mouse,278,523,,
1741801322.372818,keyboard,,,e,up
1741801322.378802,mouse,278,523,,
1741801322.4282796,keyboard,,,space,down
1741801322.4791367,mouse,278,523,,
1741801322.5336895,keyboard,,,space,up
1741801322.5795143,mouse,278,523,,
1741801322.6797428,mouse,278,523,,
1741801322.7167091,keyboard,,,f,down
1741801322.780013,mouse,278,523,,
1741801322.8023393,keyboard,,,f,up
1741801322.864522,keyboard,,,o,down
1741801322.8801928,mouse,278,523,,
1741801322.9508474,keyboard,,,o,up
1741801322.9805422,mouse,278,523,,
1741801323.0691042,keyboard,,,l,down
1741801323.0809228,mouse,278,523,,
1741801323.142622,keyboard,,,l,up
1741801323.181205,mouse,278,523,,
1741801323.2393115,keyboard,,,l,down
1741801323.2816103,mouse,278,523,,
1741801323.3096373,keyboard,,,l,up
1741801323.3819525,mouse,278,523,,
1741801323.482299,mouse,278,523,,
1741801323.5829396,mouse,278,523,,
1741801323.6832516,mouse,278,523,,
1741801323.7834873,mouse,278,523,,
1741801323.8836217,mouse,278,523,,
1741801323.9841378,mouse,278,523,,
1741801324.0094147,keyboard,,,w,down
1741801324.0848033,mouse,278,523,,
1741801324.10921,keyboard,,,w,up
1741801324.1851509,mouse,278,523,,
1741801324.2405176,keyboard,,,i,down
1741801324.2853813,mouse,278,523,,
1741801324.291769,keyboard,,,i,up
1741801324.3860853,mouse,278,523,,
1741801324.419325,keyboard,,,n,down
1741801324.4869182,mouse,278,523,,
1741801324.5028226,keyboard,,,n,up
1741801324.5413468,keyboard,,,g,down
1741801324.5871882,mouse,278,523,,
1741801324.6213276,keyboard,,,g,up
1741801324.6721454,keyboard,,,space,down
1741801324.6874328,mouse,278,523,,
1741801324.7629867,keyboard,,,space,up
1741801324.7877986,mouse,278,523,,
1741801324.8879104,mouse,278,523,,
1741801324.9293904,keyboard,,,f,down
1741801324.987984,mouse,278,523,,
1741801325.0126643,keyboard,,,f,up
1741801325.088107,mouse,278,523,,
1741801325.1461117,keyboard,,,a,down
1741801325.188732,mouse,278,523,,
1741801325.2741034,keyboard,,,a,up
1741801325.2895184,mouse,278,523,,
1741801325.389909,mouse,278,523,,
1741801325.4113848,keyboard,,,c,down
1741801325.4903138,mouse,278,523,,
1741801325.5025077,keyboard,,,c,up
1741801325.5904334,mouse,278,523,,
1741801325.6339796,keyboard,,,t,down
1741801325.6912875,mouse,278,523,,
1741801325.7535048,keyboard,,,t,up
1741801325.7916355,mouse,278,523,,
1741801325.8923442,mouse,278,523,,
1741801325.931505,keyboard,,,o,down
1741801325.992585,mouse,278,523,,
1741801326.0402093,keyboard,,,o,up
1741801326.0929093,mouse,278,523,,
1741801326.0971065,keyboard,,,r,down
1741801326.1934683,mouse,278,523,,
1741801326.2002122,keyboard,,,r,up
1741801326.2935705,mouse,278,523,,
1741801326.3149872,keyboard,,,s,down
1741801326.3937507,mouse,278,523,,
1741801326.4102483,keyboard,,,s,up
1741801326.4941564,mouse,278,523,,
1741801326.5360363,keyboard,,,shift,down
1741801326.594558,mouse,278,523,,
1741801326.6949797,mouse,278,523,,
1741801326.706143,keyboard,,,enter,down
1741801326.795355,mouse,278,523,,
1741801326.8432775,keyboard,,,enter,up
1741801326.8863308,keyboard,,,shift,up
1741801326.8959918,mouse,278,523,,
1741801326.9962502,mouse,278,523,,
1741801327.090806,keyboard,,,1,down
1741801327.0966117,mouse,278,523,,
1741801327.196793,mouse,278,523,,
1741801327.2023444,keyboard,,,1,up
1741801327.297341,mouse,278,523,,
1741801327.3357303,keyboard,,,.,down
1741801327.3977122,mouse,278,523,,
1741801327.4129078,keyboard,,,.,up
1741801327.49849,mouse,278,523,,
1741801327.5625532,keyboard,,,space,down
1741801327.5988665,mouse,278,523,,
1741801327.6659107,keyboard,,,space,up
1741801327.669122,keyboard,,,s,down
1741801327.6994972,mouse,278,523,,
1741801327.799829,mouse,278,523,,
1741801327.8257332,keyboard,,,s,up
1741801327.888004,keyboard,,,o,down
1741801327.8999798,mouse,278,523,,
1741801327.9406543,keyboard,,,s,down
1741801328.0001762,mouse,278,523,,
1741801328.08293,keyboard,,,o,up
1741801328.100801,mouse,278,523,,
1741801328.1228008,keyboard,,,d,down
1741801328.1464503,keyboard,,,s,up
1741801328.2012067,mouse,278,523,,
1741801328.2094567,keyboard,,,space,down
1741801328.3015802,mouse,278,523,,
1741801328.3292098,keyboard,,,d,up
1741801328.3321302,keyboard,,,s,down
1741801328.3533769,keyboard,,,space,up
1741801328.401797,mouse,278,523,,
1741801328.4639485,keyboard,,,a,down
1741801328.4881644,keyboard,,,s,up
1741801328.5023534,mouse,278,523,,
1741801328.6025782,mouse,278,523,,
1741801328.6049116,keyboard,,,a,up
1741801328.7029762,mouse,278,523,,
1741801328.757103,keyboard,,,shift,down
1741801328.8033452,mouse,278,523,,
1741801328.8730552,keyboard,,,enter,down
1741801328.9039714,mouse,278,523,,
1741801329.0043528,mouse,278,523,,
1741801329.0426352,keyboard,,,enter,up
1741801329.1047273,mouse,278,523,,
1741801329.176703,keyboard,,,shift,up
1741801329.2052155,mouse,278,523,,
1741801329.2489362,keyboard,,,2,down
1741801329.3056917,mouse,278,523,,
1741801329.3900113,keyboard,,,2,up
1741801329.40635,mouse,278,523,,
1741801329.5067205,mouse,278,523,,
1741801329.6069257,mouse,278,523,,
1741801329.704435,keyboard,,,.,down
1741801329.7072377,mouse,278,523,,
1741801329.8074281,mouse,278,523,,
1741801329.8317108,keyboard,,,.,up
1741801329.9076436,mouse,278,523,,
1741801329.973311,keyboard,,,space,down
1741801330.0080268,mouse,278,523,,
1741801330.0285263,keyboard,,,s,down
1741801330.1083882,mouse,278,523,,
1741801330.151445,keyboard,,,space,up
1741801330.1712737,keyboard,,,d,down
1741801330.209142,mouse,278,523,,
1741801330.221311,keyboard,,,s,up
1741801330.3098338,mouse,278,523,,
1741801330.3498673,keyboard,,,d,up
1741801330.3518417,keyboard,,,a,down
1741801330.383209,keyboard,,,s,down
1741801330.3847852,keyboard,,,o,down
1741801330.4100425,mouse,278,523,,
1741801330.446231,keyboard,,,s,up
1741801330.5006363,keyboard,,,a,up
1741801330.5107095,mouse,278,523,,
1741801330.5403254,keyboard,,,u,down
1741801330.5555475,keyboard,,,o,up
1741801330.5834477,keyboard,,,d,down
1741801330.5979438,keyboard,,,s,down
1741801330.6108062,mouse,278,523,,
1741801330.6304603,keyboard,,,d,up
1741801330.6704519,keyboard,,,u,up
1741801330.7111318,mouse,278,523,,
1741801330.7916467,keyboard,,,f,down
1741801330.8112984,mouse,278,523,,
1741801330.8362427,keyboard,,,s,up
1741801330.892093,keyboard,,,h,down
1741801330.9118075,mouse,278,523,,
1741801330.931734,keyboard,,,f,up
1741801330.9607873,keyboard,,,k,down
1741801331.003505,keyboard,,,h,up
1741801331.0123444,mouse,278,523,,
1741801331.0821464,keyboard,,,k,up
1741801331.112869,mouse,278,523,,
1741801331.123953,keyboard,,,shift,down
1741801331.21305,mouse,278,523,,
1741801331.2958932,keyboard,,,enter,down
1741801331.3132732,mouse,278,523,,
1741801331.4139347,mouse,278,523,,
1741801331.4202385,keyboard,,,enter,up
1741801331.514314,mouse,278,523,,
1741801331.529021,keyboard,,,shift,up
1741801331.6145947,mouse,278,523,,
1741801331.6922584,keyboard,,,3,down
1741801331.7151365,mouse,278,523,,
1741801331.806101,keyboard,,,3,up
1741801331.8154285,mouse,278,523,,
1741801331.9071538,keyboard,,,.,down
1741801331.9158232,mouse,278,523,,
1741801332.0027618,keyboard,,,.,up
1741801332.0165465,mouse,278,523,,
1741801332.117013,mouse,278,523,,
1741801332.1204813,keyboard,,,space,down
1741801332.2174134,mouse,278,523,,
1741801332.244207,keyboard,,,space,up
1741801332.2479453,keyboard,,,j,down
1741801332.303838,keyboard,,,j,up
1741801332.3177211,mouse,278,523,,
1741801332.3512566,keyboard,,,o,down
1741801332.418164,mouse,278,523,,
1741801332.4854739,keyboard,,,f,down
1741801332.5045311,keyboard,,,f,up
1741801332.518504,mouse,278,523,,
1741801332.5290985,keyboard,,,o,up
1741801332.558298,keyboard,,,d,down
1741801332.6187193,mouse,278,523,,
1741801332.6299887,keyboard,,,d,up
1741801332.68631,keyboard,,,=,down
1741801332.7192411,mouse,278,523,,
1741801332.8111684,keyboard,,,=,up
1741801332.8195248,mouse,278,523,,
1741801332.8543458,keyboard,,,s,down
1741801332.8934011,keyboard,,,space,down
1741801332.9199536,mouse,278,523,,
1741801332.9966888,keyboard,,,s,up
1741801333.0203335,mouse,278,523,,
1741801333.0367806,keyboard,,,space,up
1741801333.0865011,keyboard,,,s,down
1741801333.1209323,mouse,278,523,,
1741801333.1294255,keyboard,,,y,down
1741801333.1845455,keyboard,,,y,up
1741801333.2136793,keyboard,,,s,up
1741801333.2166634,keyboard,,,a,down
1741801333.221362,mouse,278,523,,
1741801333.2811553,keyboard,,,o,down
1741801333.3217618,mouse,278,523,,
1741801333.4134178,keyboard,,,o,up
1741801333.422074,mouse,278,523,,
1741801333.4799752,keyboard,,,a,up
1741801333.494892,keyboard,,,s,down
1741801333.522339,mouse,278,523,,
1741801333.6226077,mouse,278,523,,
1741801333.6315637,keyboard,,,s,up
1741801333.6429138,keyboard,,,backspace,down
1741801333.722977,mouse,278,523,,
1741801333.736872,keyboard,,,backspace,up
1741801333.823239,mouse,278,523,,
1741801333.9237697,mouse,278,523,,
1741801334.0246089,mouse,278,523,,
1741801334.0270312,keyboard,,,h,down
1741801334.0477998,keyboard,,,space,down
1741801334.1248443,mouse,278,523,,
1741801334.1525302,keyboard,,,h,up
1741801334.1824913,keyboard,,,space,up
1741801334.2252192,mouse,278,523,,
1741801334.2351246,keyboard,,,space,down
1741801334.2558563,keyboard,,,d,down
1741801334.2737846,keyboard,,,k,down
1741801334.286005,keyboard,,,space,up
1741801334.3254879,mouse,278,523,,
1741801334.3620064,keyboard,,,k,up
1741801334.4033175,keyboard,,,d,up
1741801334.4257078,mouse,278,523,,
1741801334.4716427,keyboard,,,d,down
1741801334.5260718,mouse,278,523,,
1741801334.5941725,keyboard,,,d,up
1741801334.6263103,mouse,278,523,,
1741801334.650417,keyboard,,,backspace,down
1741801334.7265182,mouse,278,523,,
1741801334.7635546,keyboard,,,backspace,up
1741801334.8268707,mouse,278,523,,
1741801334.8414116,keyboard,,,backspace,down
1741801334.9094038,keyboard,,,backspace,up
1741801334.927504,mouse,278,523,,
1741801334.988279,keyboard,,,space,down
1741801335.027784,mouse,278,523,,
1741801335.118735,keyboard,,,d,down
1741801335.1211877,keyboard,,,s,down
1741801335.1281042,mouse,278,523,,
1741801335.1284866,keyboard,,,space,up
1741801335.186829,keyboard,,,s,up
1741801335.2058218,keyboard,,,h,down
1741801335.228561,mouse,278,523,,
1741801335.2517157,keyboard,,,d,up
1741801335.2580693,keyboard,,,h,up
1741801335.329137,mouse,278,523,,
1741801335.366187,keyboard,,,s,down
1741801335.4294512,mouse,278,523,,
1741801335.4663956,keyboard,,,space,down
1741801335.5297995,mouse,278,523,,
1741801335.5672557,keyboard,,,s,up
1741801335.6301947,mouse,278,523,,
1741801335.6588933,keyboard,,,space,up
1741801335.7305849,mouse,278,523,,
1741801335.7789717,keyboard,,,v,down
1741801335.8309062,mouse,278,523,,
1741801335.8900402,keyboard,,,v,up
1741801335.8982747,keyboard,,,space,down
1741801335.9313498,mouse,278,523,,
1741801336.0160902,keyboard,,,space,up
1741801336.0316114,mouse,278,523,,
1741801336.0821161,keyboard,,,u,down
1741801336.1317902,mouse,278,523,,
1741801336.2263548,keyboard,,,d,down
1741801336.232188,mouse,278,523,,
1741801336.2680886,keyboard,,,u,up
1741801336.3328426,mouse,278,523,,
1741801336.3355055,keyboard,,,space,down
1741801336.3869724,keyboard,,,d,up
1741801336.433451,mouse,278,523,,
1741801336.5338092,mouse,278,523,,
1741801336.5339892,keyboard,,,space,up
1741801336.6343102,mouse,278,523,,
1741801336.7346716,mouse,278,523,,
1741801336.7987623,keyboard,,,k,down
1741801336.8350346,mouse,278,523,,
1741801336.9129097,keyboard,,,k,up
1741801336.9355361,mouse,278,523,,
1741801336.9701502,keyboard,,,shift,down
1741801337.0357194,mouse,278,523,,
1741801337.1361794,mouse,278,523,,
1741801337.2369692,mouse,278,523,,
1741801337.239093,keyboard,,,enter,down
1741801337.3373103,mouse,278,523,,
1741801337.3523765,keyboard,,,enter,up
1741801337.437697,mouse,278,523,,
1741801337.4666326,keyboard,,,shift,up
1741801337.5382593,mouse,278,523,,
1741801337.6387823,mouse,278,523,,
1741801337.7069006,keyboard,,,3,down
1741801337.739041,mouse,278,523,,
1741801337.8393645,mouse,278,523,,
1741801337.8526056,keyboard,,,3,up
1741801337.9396906,mouse,278,523,,
1741801338.0404427,mouse,278,523,,
1741801338.0656116,keyboard,,,4,down
1741801338.1406703,mouse,278,523,,
1741801338.213928,keyboard,,,4,up
1741801338.2409303,mouse,278,523,,
1741801338.3012557,keyboard,,,space,down
1741801338.341525,mouse,278,523,,
1741801338.3947163,keyboard,,,space,up
1741801338.4419053,mouse,278,523,,
1741801338.5422142,mouse,278,523,,
1741801338.6425507,mouse,278,523,,
1741801338.649451,keyboard,,,k,down
1741801338.7430716,mouse,278,523,,
1741801338.8434145,mouse,278,523,,
1741801338.844743,keyboard,,,k,up
1741801338.8494337,keyboard,,,;,down
1741801338.8775697,keyboard,,,s,down
1741801338.914986,keyboard,,,d,down
1741801338.943771,mouse,278,523,,
1741801338.943827,keyboard,,,s,up
1741801338.9930582,keyboard,,,;,up
1741801339.0440438,mouse,278,523,,
1741801339.0827713,keyboard,,,d,up
1741801339.1204453,keyboard,,,space,down
1741801339.1444912,mouse,278,523,,
1741801339.162405,keyboard,,,s,down
1741801339.24508,mouse,278,523,,
1741801339.2672455,keyboard,,,s,up
1741801339.3454597,mouse,278,523,,
1741801339.3655639,keyboard,,,space,up
1741801339.3921697,keyboard,,,d,down
1741801339.4333916,keyboard,,,s,down
1741801339.4457295,mouse,278,523,,
1741801339.502172,keyboard,,,d,up
1741801339.5254703,keyboard,,,s,up
1741801339.5460136,mouse,278,523,,
1741801339.581818,keyboard,,,',down
1741801339.6464424,mouse,278,523,,
1741801339.6579297,keyboard,,,',up
1741801339.7466745,mouse,278,523,,
1741801339.847053,mouse,278,523,,
1741801339.8611863,keyboard,,,shift,down
1741801339.947782,mouse,278,523,,
1741801340.0482123,mouse,278,523,,
1741801340.0859642,keyboard,,,enter,down
1741801340.1485877,mouse,278,523,,
1741801340.1701708,keyboard,,,enter,up
1741801340.2488756,mouse,278,523,,
1741801340.3496919,mouse,278,523,,
1741801340.4499717,mouse,278,523,,
1741801340.5005999,keyboard,,,shift,up
1741801340.5504174,mouse,278,523,,
1741801340.6507525,mouse,278,523,,
1741801340.7512376,mouse,241,510,,
1741801340.8519416,mouse,234,506,,
1741801340.9522693,mouse,229,500,,
1741801341.0525384,mouse,215,487,,
1741801341.1526961,mouse,215,486,,
1741801341.2529728,mouse,215,486,,
1741801341.3533316,mouse,244,476,,
1741801341.4536257,mouse,280,468,,
1741801341.5538957,mouse,282,468,,
1741801341.6542392,mouse,282,468,,
1741801341.7546372,mouse,282,468,,
1741801341.8549197,mouse,282,468,,
1741801341.9551392,mouse,282,468,,
1741801342.0554893,mouse,282,468,,
1741801342.1557834,mouse,282,468,,
1741801342.2561157,mouse,282,468,,
1741801342.3563895,mouse,282,468,,
1741801342.456606,mouse,282,468,,
1741801342.5569222,mouse,282,468,,
1741801342.6574857,mouse,282,468,,
1741801342.758026,mouse,282,468,,
1741801342.858645,mouse,282,468,,
1741801342.9589868,mouse,282,468,,
1741801343.05937,mouse,282,468,,
1741801343.1597378,mouse,282,468,,
1741801343.260145,mouse,282,468,,
1741801343.360443,mouse,282,468,,
1741801343.461048,mouse,282,468,,
1741801343.5613673,mouse,282,468,,
1741801343.6617692,mouse,282,468,,
1741801343.7620087,mouse,282,468,,
1741801343.8622422,mouse,282,468,,
1741801343.9626427,mouse,282,468,,
1741801344.0632374,mouse,282,468,,
1741801344.1635985,mouse,282,468,,
1741801344.263982,mouse,282,468,,
1741801344.3645475,mouse,282,468,,
1741801344.464729,mouse,282,468,,
1741801344.5654535,mouse,282,468,,
1741801344.6659157,mouse,282,468,,
1741801344.7662528,mouse,282,468,,
1741801344.8667727,mouse,282,468,,
1741801344.966999,mouse,282,468,,
1741801345.0672936,mouse,282,468,,
1741801345.1678436,mouse,282,468,,
1741801345.268184,mouse,282,468,,
1741801345.368815,mouse,282,468,,
1741801345.4693918,mouse,282,468,,
1741801345.5697148,mouse,282,468,,
1741801345.6700404,mouse,282,468,,
1741801345.7703514,mouse,282,468,,
1741801345.8709464,mouse,282,468,,
1741801345.9713223,mouse,282,468,,
1741801346.0719764,mouse,282,468,,
1741801346.1722188,mouse,282,468,,
1741801346.2725418,mouse,282,468,,
1741801346.3728855,mouse,282,468,,
1741801346.473279,mouse,282,468,,
1741801346.5737445,mouse,282,468,,
1741801346.6740777,mouse,282,468,,
1741801346.7744231,mouse,282,468,,
1741801346.8747785,mouse,282,468,,
1741801346.9751446,mouse,282,468,,
1741801347.0754457,mouse,282,468,,
1741801347.1759117,mouse,282,468,,
1741801347.2762702,mouse,282,468,,
1741801347.3765404,mouse,282,468,,
1741801347.4768689,mouse,282,468,,
1741801347.5774808,mouse,282,468,,
1741801347.6780496,mouse,282,468,,
1741801347.778399,mouse,282,468,,
1741801347.8786213,mouse,282,468,,
1741801347.9790795,mouse,282,468,,
1741801348.079868,mouse,282,468,,
1741801348.1802747,mouse,282,468,,
1741801348.2805376,mouse,282,468,,
1741801348.3808882,mouse,282,468,,
1741801348.4811454,mouse,282,468,,
1741801348.5815823,mouse,282,468,,
1741801348.6821423,mouse,282,468,,
1741801348.7824953,mouse,282,468,,
1741801348.8828523,mouse,282,468,,
1741801348.98364,mouse,282,468,,
1741801349.0839846,mouse,282,468,,
1741801349.1845913,mouse,282,468,,
1741801349.2850842,mouse,282,468,,
1741801349.3854494,mouse,282,468,,
1741801349.4857852,mouse,282,468,,
1741801349.5861573,mouse,282,468,,
1741801349.686426,mouse,282,468,,
1741801349.7872624,mouse,282,468,,
1741801349.887932,mouse,282,468,,
1741801349.9885082,mouse,282,468,,
1741801350.0888333,mouse,282,468,,
1741801350.1891782,mouse,282,468,,
1741801350.289749,mouse,282,468,,
1741801350.3901033,mouse,282,468,,
1741801350.4904242,mouse,282,468,,
1741801350.5908334,mouse,282,468,,
1741801350.6911762,mouse,282,468,,
1741801350.7919364,mouse,282,468,,
1741801350.89216,mouse,282,468,,
1741801350.99272,mouse,282,468,,
1741801351.093412,mouse,282,468,,
1741801351.193739,mouse,282,468,,
1741801351.2941713,mouse,282,468,,
1741801351.3944643,mouse,282,468,,
1741801351.494834,mouse,282,468,,
1741801351.595433,mouse,282,468,,
1741801351.695807,mouse,282,468,,
1741801351.7960463,mouse,282,468,,
1741801351.8963506,mouse,282,468,,
1741801351.9967287,mouse,282,468,,
1741801352.097057,mouse,282,468,,
1741801352.197379,mouse,282,468,,
1741801352.2977564,mouse,282,468,,
1741801352.3981915,mouse,282,468,,
1741801352.4985268,mouse,282,468,,
1741801352.5988414,mouse,282,468,,
1741801352.6993172,mouse,282,468,,
1741801352.7997785,mouse,282,468,,
1741801352.90031,mouse,282,468,,
1741801353.0009813,mouse,282,468,,
1741801353.1013393,mouse,282,468,,
1741801353.202073,mouse,282,468,,
1741801353.3023534,mouse,282,468,,
1741801353.4025981,mouse,282,468,,
1741801353.502864,mouse,282,468,,
1741801353.6033075,mouse,282,468,,
1741801353.7035465,mouse,282,468,,
1741801353.803909,mouse,282,468,,
1741801353.9045696,mouse,282,468,,
1741801354.0049708,mouse,282,468,,
1741801354.1053452,mouse,282,468,,
1741801354.2057352,mouse,282,468,,
1741801354.3061275,mouse,282,468,,
1741801354.4064605,mouse,282,468,,
1741801354.5068305,mouse,282,468,,
1741801354.6072485,mouse,282,468,,
1741801354.7075417,mouse,282,468,,
1741801354.8080695,mouse,282,468,,
1741801354.9084258,mouse,282,468,,
1741801355.0088956,mouse,282,468,,
1741801355.1096659,mouse,282,468,,
1741801355.209974,mouse,282,468,,
1741801355.3104746,mouse,282,468,,
1741801355.4108646,mouse,282,468,,
1741801355.511183,mouse,282,468,,
1741801355.6115456,mouse,282,468,,
1741801355.7118838,mouse,282,468,,
1741801355.8122957,mouse,282,468,,
1741801355.9126391,mouse,282,468,,
1741801356.0129838,mouse,282,468,,
1741801356.113577,mouse,282,468,,
1741801356.2141836,mouse,282,468,,
1741801356.3147843,mouse,282,468,,
1741801356.4151003,mouse,282,468,,
1741801356.5155666,mouse,282,468,,
1741801356.6159341,mouse,282,468,,
1741801356.7162964,mouse,282,468,,
1741801356.8166764,mouse,282,468,,
1741801356.916981,mouse,282,468,,
1741801357.0173016,mouse,282,468,,
1741801357.1174593,mouse,282,468,,
1741801357.2176514,mouse,282,468,,
1741801357.3181367,mouse,282,468,,
1741801357.4184906,mouse,282,468,,
1741801357.5188675,mouse,282,468,,
1741801357.6192315,mouse,282,468,,
1741801357.7200222,mouse,282,468,,
1741801357.8203428,mouse,282,468,,
1741801357.920667,mouse,282,468,,
1741801358.0210867,mouse,282,468,,
1741801358.121471,mouse,282,468,,
1741801358.2217798,mouse,282,468,,
1741801358.3221803,mouse,282,468,,
1741801358.4224658,mouse,282,468,,
1741801358.5228388,mouse,282,468,,
1741801358.6232924,mouse,282,468,,
1741801358.7237504,mouse,282,468,,
1741801358.8241549,mouse,282,468,,
1741801358.9245067,mouse,282,468,,
1741801359.0249383,mouse,282,468,,
1741801359.125418,mouse,282,468,,
1741801359.2260725,mouse,282,468,,
1741801359.3264654,mouse,282,468,,
1741801359.426785,mouse,282,468,,
1741801359.527167,mouse,282,468,,
1741801359.627533,mouse,282,468,,
1741801359.7280114,mouse,282,468,,
1741801359.8284004,mouse,282,468,,
1741801359.9287877,mouse,282,468,,
1741801360.0292137,mouse,282,468,,
1741801360.1295025,mouse,282,468,,
1741801360.2298884,mouse,282,468,,
1741801360.330531,mouse,282,468,,
1741801360.430858,mouse,282,468,,
1741801360.5311832,mouse,282,468,,
1741801360.63151,mouse,282,468,,
1741801360.7320828,mouse,282,468,,
1741801360.8326237,mouse,282,468,,
1741801360.9329867,mouse,282,468,,
1741801361.0333464,mouse,282,468,,
1741801361.1336718,mouse,282,468,,
1741801361.234051,mouse,282,468,,
1741801361.3345304,mouse,282,468,,
1741801361.434901,mouse,282,468,,
